key_resp_beginning.keys,key_resp_beginning.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_instr_behavior.keys,key_resp_instr_behavior.rt,key_resp_instr_scales.keys,key_resp_instr_scales.rt,key_resp_Instr_SHAPS.keys,key_resp_Instr_SHAPS.rt,key_resp_SHAPS_test.keys,trials_SHAPS.thisRepN,trials_SHAPS.thisTrialN,trials_SHAPS.thisN,trials_SHAPS.thisIndex,trials_SHAPS.ran,statement_SHAPS,control_SHAPS,Item_nr_SHAPS,SHAPSLoop.thisRepN,SHAPSLoop.thisTrialN,SHAPSLoop.thisN,SHAPSLoop.thisIndex,SHAPSLoop.ran,OrderofScales.thisRepN,OrderofScales.thisTrialN,OrderofScales.thisN,OrderofScales.thisIndex,OrderofScales.ran,nRepsPANAS,nRepsBDI,nRepsSHAPS,nRepsSTAI,key_resp.keys,key_resp.rt,key_resp_instr_STAI_state_2.keys,key_resp_instr_STAI_state_2.rt,key_resp_STAI_state_test.keys,key_resp_STAI_state_test.rt,trials_STAI_state.thisRepN,trials_STAI_state.thisTrialN,trials_STAI_state.thisN,trials_STAI_state.thisIndex,trials_STAI_state.ran,text_STAI_state,control_STAI_state,Item_nr_STAI_state,rescore_STAI_state,key_resp_STAI_2.keys,key_resp_STAI_2.rt,key_resp_STAI_trait_test.keys,key_resp_STAI_trait_test.rt,trials_STAI_trait.thisRepN,trials_STAI_trait.thisTrialN,trials_STAI_trait.thisN,trials_STAI_trait.thisIndex,trials_STAI_trait.ran,text_STAI_trait,control_STAI_trait,Item_nr_STAI_trait,rescore_STAI_trait,STAILoop.thisRepN,STAILoop.thisTrialN,STAILoop.thisN,STAILoop.thisIndex,STAILoop.ran,key_resp_PANAS_1.keys,key_resp_PANAS_1.rt,key_resp_PANAS_test.keys,key_resp_PANAS_test.rt,trials_PANAS.thisRepN,trials_PANAS.thisTrialN,trials_PANAS.thisN,trials_PANAS.thisIndex,trials_PANAS.ran,adjective,posneg,panasnum,PANASLoop.thisRepN,PANASLoop.thisTrialN,PANASLoop.thisN,PANASLoop.thisIndex,PANASLoop.ran,key_resp_BDI_1.keys,key_resp_BDI_1.rt,key_resp_BDI_2.keys,key_resp_BDI_2.rt,key_resp_BDI_trials.keys,key_resp_BDI_trials.rt,trials_BDI.thisRepN,trials_BDI.thisTrialN,trials_BDI.thisN,trials_BDI.thisIndex,trials_BDI.ran,Title_BDI,statement_1_BDI,statement_2_BDI,statement_3_BDI,statement_4_BDI,BDILoop.thisRepN,BDILoop.thisTrialN,BDILoop.thisN,BDILoop.thisIndex,BDILoop.ran,key_resp_instr_Social_media_scale.keys,key_resp_instr_Social_media_scale.rt,key_resp_Social_media_scale_test.keys,key_resp_Social_media_scale_test.rt,Social_media_loop.thisRepN,Social_media_loop.thisTrialN,Social_media_loop.thisN,Social_media_loop.thisIndex,Social_media_loop.ran,Social_media_statement,Item_nr,key_resp_instr_1.keys,key_resp_instr_1.rt,key_resp_instr_2.keys,key_resp_instr_2.rt,key_resp_instr_3.keys,key_resp_instr_3.rt,key_resp_instr_4.keys,key_resp_instr_4.rt,key_resp_instr_5.keys,key_resp_instr_5.rt,key_resp_instr_6.keys,key_resp_instr_6.rt,key_resp_instr_7.keys,key_resp_instr_7.rt,key_resp_instr_8.keys,key_resp_instr_8.rt,key_resp_instr_9.keys,key_resp_instr_9.rt,key_resp_instr_practice.keys,key_resp_instr_practice.rt,key_resp_trial.keys,key_resp_trial.corr,key_resp_repeat_practice.keys,key_resp_end_experiment.keys,Practice_A.thisRepN,Practice_A.thisTrialN,Practice_A.thisN,Practice_A.thisIndex,Practice_A.ran,Trial_nr,Block_nr,Block_cond,Symbol_left,Symbol_right,Highlighted,Outcome,corrAns,Image,Trial_within_block,Trial_cond,Block_value,key_ass,answer_left,answer_right,key_resp_trial.rt,key_resp_repeat_practice.rt,key_resp_instr_main_a.keys,key_resp_instr_main_a.rt,key_resp_pause.keys,Main_A.thisRepN,Main_A.thisTrialN,Main_A.thisN,Main_A.thisIndex,Main_A.ran,key_resp_pause.rt,Group_A.thisRepN,Group_A.thisTrialN,Group_A.thisN,Group_A.thisIndex,Group_A.ran,key_resp_memory.keys,key_resp_memory.rt,key_resp_memory_trials.keys,key_resp_memory_trials.rt,memory_loop.thisRepN,memory_loop.thisTrialN,memory_loop.thisN,memory_loop.thisIndex,memory_loop.ran,Memory_cond,Phase,key_resp_end.keys,key_resp_end.rt
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,1,19,51,19,1,20,Practice,Practice_P,waterfall.jpg,city.jpg,left,nr,m,Stimuli/Practice/BicyclePedal.jpg,20,0,pos,A,Neutral.png,Happy.png,0.9386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,1,20,52,20,1,21,Practice,Practice_P,waterfall.jpg,city.jpg,right,nr,c,Stimuli/Practice/Gauge.jpg,21,1,pos,A,Neutral.png,Happy.png,0.6671,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,1,21,53,21,1,22,Practice,Practice_P,waterfall.jpg,city.jpg,left,r,m,Stimuli/Practice/FireAlarm.jpg,22,1,pos,A,Neutral.png,Happy.png,0.8513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,1,22,54,22,1,23,Practice,Practice_P,city.jpg,waterfall.jpg,left,nr,c,Stimuli/Practice/Clock_Radio.jpg,23,1,pos,A,Neutral.png,Happy.png,0.7513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,1,23,55,23,1,24,Practice,Practice_P,waterfall.jpg,city.jpg,right,nr,c,Stimuli/Practice/Garbage_GreenBin.jpg,24,1,pos,A,Neutral.png,Happy.png,0.6341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,1,24,56,24,1,25,Practice,Practice_P,city.jpg,waterfall.jpg,left,nr,c,Stimuli/Practice/Pajamas.jpg,25,1,pos,A,Neutral.png,Happy.png,1.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,1,25,57,25,1,26,Practice,Practice_P,waterfall.jpg,city.jpg,right,nr,c,Stimuli/Practice/Golf_Bag.jpg,26,1,pos,A,Neutral.png,Happy.png,0.5999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,1,26,58,26,1,27,Practice,Practice_P,waterfall.jpg,city.jpg,left,r,m,Stimuli/Practice/Container_Tupperware.jpg,27,1,pos,A,Neutral.png,Happy.png,0.5165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,1,27,59,27,1,28,Practice,Practice_P,waterfall.jpg,city.jpg,left,r,m,Stimuli/Practice/Coatrack.jpg,28,1,pos,A,Neutral.png,Happy.png,0.6677,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,1,28,60,28,1,29,Practice,Practice_P,city.jpg,waterfall.jpg,right,r,m,Stimuli/Practice/Mango.jpg,29,1,pos,A,Neutral.png,Happy.png,0.3898,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,1,29,61,29,1,30,Practice,Practice_P,city.jpg,waterfall.jpg,left,nr,c,Stimuli/Practice/Stovetop.jpg,30,1,pos,A,Neutral.png,Happy.png,0.4677,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,1,30,62,30,1,31,Practice,Practice_P,city.jpg,waterfall.jpg,left,r,c,Stimuli/Practice/Heater_Outdoor.jpg,31,0,pos,A,Neutral.png,Happy.png,0.3514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,space,,1,31,63,31,1,32,Practice,Practice_P,city.jpg,waterfall.jpg,left,nr,c,Stimuli/Practice/Kneepad.jpg,32,1,pos,A,Neutral.png,Happy.png,0.5023,10.4629,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,1,1,acquisition_P,beach.jpg,arch.jpg,right,nr,c,Stimuli/Encoding/Backhoe.jpg,1,1,pos,A,Neutral.png,Happy.png,0.8014,,space,19.3393,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,2,1,acquisition_P,arch.jpg,beach.jpg,left,r,c,Stimuli/Encoding/MobilityScooter.jpg,2,0,pos,A,Neutral.png,Happy.png,0.6526,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,3,1,acquisition_P,arch.jpg,beach.jpg,left,nr,c,Stimuli/Encoding/FuzzyDice.jpg,3,1,pos,A,Neutral.png,Happy.png,0.8724,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,4,1,acquisition_P,beach.jpg,arch.jpg,left,r,m,Stimuli/Encoding/House_Rural.jpg,4,1,pos,A,Neutral.png,Happy.png,0.6012,,,,,0,3,3,3,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,5,1,acquisition_P,arch.jpg,beach.jpg,right,r,m,Stimuli/Encoding/Butterfly.jpg,5,1,pos,A,Neutral.png,Happy.png,0.6029,,,,,0,4,4,4,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,6,1,acquisition_P,beach.jpg,arch.jpg,left,nr,m,Stimuli/Encoding/Tray_Wooden.jpg,6,0,pos,A,Neutral.png,Happy.png,0.5455,,,,,0,5,5,5,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,7,1,acquisition_P,beach.jpg,arch.jpg,left,r,m,Stimuli/Encoding/Jetski.jpg,7,1,pos,A,Neutral.png,Happy.png,0.7268,,,,,0,6,6,6,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,8,1,acquisition_P,beach.jpg,arch.jpg,right,nr,c,Stimuli/Encoding/Buffalo.jpg,8,1,pos,A,Neutral.png,Happy.png,0.7537,,,,,0,7,7,7,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,9,1,acquisition_P,arch.jpg,beach.jpg,right,r,m,Stimuli/Encoding/Hottub.jpg,9,1,pos,A,Neutral.png,Happy.png,0.7514,,,,,0,8,8,8,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,10,1,acquisition_P,arch.jpg,beach.jpg,right,r,m,Stimuli/Encoding/Seal_Toy.jpg,10,1,pos,A,Neutral.png,Happy.png,0.5865,,,,,0,9,9,9,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,11,1,acquisition_P,arch.jpg,beach.jpg,right,r,m,Stimuli/Encoding/Pickaxe.jpg,11,1,pos,A,Neutral.png,Happy.png,0.4046,,,,,0,10,10,10,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,12,1,acquisition_P,beach.jpg,arch.jpg,right,nr,c,Stimuli/Encoding/LetterMail.jpg,12,1,pos,A,Neutral.png,Happy.png,0.5684,,,,,0,11,11,11,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,13,1,acquisition_P,arch.jpg,beach.jpg,left,r,c,Stimuli/Encoding/Comb.jpg,13,0,pos,A,Neutral.png,Happy.png,0.3645,,,,,0,12,12,12,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,14,1,acquisition_P,beach.jpg,arch.jpg,right,nr,c,Stimuli/Encoding/Tray_Metal.jpg,14,1,pos,A,Neutral.png,Happy.png,0.5369,,,,,0,13,13,13,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,15,1,acquisition_P,beach.jpg,arch.jpg,left,r,m,Stimuli/Encoding/DogFood.jpg,15,1,pos,A,Neutral.png,Happy.png,0.9203,,,,,0,14,14,14,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,16,1,acquisition_P,arch.jpg,beach.jpg,right,r,m,Stimuli/Encoding/Toy_SeeSaw.jpg,16,1,pos,A,Neutral.png,Happy.png,0.9533,,,,,0,15,15,15,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,17,1,acquisition_P,beach.jpg,arch.jpg,left,nr,m,Stimuli/Encoding/BicycleSeat.jpg,17,0,pos,A,Neutral.png,Happy.png,0.6358,,,,,0,16,16,16,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,18,1,acquisition_P,beach.jpg,arch.jpg,right,nr,c,Stimuli/Encoding/Mask_Gas.jpg,18,1,pos,A,Neutral.png,Happy.png,1.1366,,,,,0,17,17,17,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,19,1,acquisition_P,beach.jpg,arch.jpg,left,r,m,Stimuli/Encoding/ChariotGold.jpg,19,1,pos,A,Neutral.png,Happy.png,0.6342,,,,,0,18,18,18,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,20,1,acquisition_P,arch.jpg,beach.jpg,left,nr,c,Stimuli/Encoding/Hotdog_Weiner.jpg,20,1,pos,A,Neutral.png,Happy.png,0.7845,,,,,0,19,19,19,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,21,1,acquisition_P,beach.jpg,arch.jpg,right,r,c,Stimuli/Encoding/Aquarium.jpg,21,0,pos,A,Neutral.png,Happy.png,0.9057,,,,,0,20,20,20,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,22,1,acquisition_P,arch.jpg,beach.jpg,right,r,m,Stimuli/Encoding/Handbag.jpg,22,1,pos,A,Neutral.png,Happy.png,0.6707,,,,,0,21,21,21,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,23,1,acquisition_P,arch.jpg,beach.jpg,left,nr,c,Stimuli/Encoding/Bird_Toucan.jpg,23,1,pos,A,Neutral.png,Happy.png,0.4835,,,,,0,22,22,22,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,24,1,acquisition_P,beach.jpg,arch.jpg,left,r,m,Stimuli/Encoding/Playground.jpg,24,1,pos,A,Neutral.png,Happy.png,1.0659,,,,,0,23,23,23,1,,,,,,,,,,,,,,,,,,,
,,8,001,2023-09-27_13h50.01.065,Experiment_Tuerk,2022.2.4,Win32,58.69577977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,25,1,acquisition_P,beach.jpg,arch.jpg,left,r,m,Stimuli/Encoding/Hat_Party.jpg,25,1,pos,A,Neutral.png,Happy.png,0.751,,,,,0,24,24,24,1,,,,,,,,,,,,,,,,,,,
